ID,LABEL,RTN5,FIVE_DAY_GL,CLOSE,RSI2,RSI_CLOSE_3,PERCENT_RANK_100,RSI_STREAK_2,CRSI
2011-05-02:SPY,DN,1.93056,-1.10116,136.22,68.821,80.0063,27,16.787,41.2644
2011-04-29:SPY,UP,1.98086,-1.63454,136.43,98.4749,94.4152,54,88.7392,79.0515
2011-04-28:SPY,UP,2.26146,-1.83675,136.11,97.7296,93.1646,64,80.292,79.1522
2011-04-27:SPY,UP,3.32039,-0.619149,135.67,96.5806,91.3992,83,68.4636,80.9543
2011-04-26:SPY,UP,3.23989,0.697381,134.79,93.0774,86.8816,88,54.9419,76.6078
2011-04-25:SPY,DN,1.21175,1.93056,133.64,79.059,75.8138,33,21.122,43.3119
2011-04-21:SPY,UP,1.68744,1.98086,133.78,90.1739,81.3866,72,84.6863,79.3576
2011-04-20:SPY,UP,1.24753,2.26146,133.1,85.0796,75.5723,95,75.452,82.0081
2011-04-19:SPY,UP,-0.121701,3.32039,131.31,53.0252,45.9356,76,64.8559,62.2638
2011-04-18:SPY,DN,-1.4344,3.23989,130.56,14.5793,18.2211,7,38.1647,21.1286
2011-04-15:SPY,UP,-0.617191,1.21175,132.04,75.7453,55.9582,68,88.6746,70.8776
2011-04-14:SPY,UP,-1.32013,1.68744,131.56,24.1252,20.2431,48,85.4695,51.2375
2011-04-13:SPY,DN,-1.64597,1.24753,131.46,2.51293,10.1199,40,3.76485,17.9616
2011-04-12:SPY,DN,-1.32843,-0.121701,131.47,2.54923,10.2063,11,7.08454,9.43027
2011-04-11:SPY,DN,-0.60033,-1.4344,132.46,8.94989,23.3681,19,12.6709,18.3463
2011-04-08:SPY,DN,-0.217799,-0.617191,132.86,18.1626,35.8056,18,20.9181,24.9079
2011-04-07:SPY,DN,0.550569,-1.32013,133.32,44.5037,60.4877,19,31.0099,36.8325
2011-04-06:SPY,UP,0.670332,-1.64597,133.66,95.9085,91.6029,66,59.9161,72.5064
2011-04-05:SPY,DN,1.04656,-1.32843,133.24,85.7226,85.4312,39,24.9251,49.7854
2011-04-04:SPY,UP,1.74072,-0.60033,133.26,91.1238,87.4722,47,72.1858,68.886
2011-04-01:SPY,UP,1.40899,-0.217799,133.15,89.2635,86.2694,71,59.335,72.2014
2011-03-31:SPY,DN,1.29106,0.550569,132.59,76.9852,79.6328,33,24.4106,45.6811
2011-03-30:SPY,UP,2.39858,0.670332,132.77,94.3207,88.8336,83,68.5926,80.1421
2011-03-29:SPY,UP,1.98778,1.04656,131.86,86.8168,81.712,82,55.0258,72.9126
2011-03-28:SPY,DN,0.955758,1.74072,130.98,63.495,68.9422,22,20.8252,37.2558
2011-03-25:SPY,UP,2.77082,1.40899,131.3,93.6015,82.9904,63,86.9344,77.6416
2011-03-24:SPY,UP,2.38561,1.29106,130.9,90.9067,79.5113,88,78.3391,81.9501
2011-03-23:SPY,UP,2.75796,2.39858,129.66,73.8103,64.5085,62,67.7221,64.7435
2011-03-22:SPY,DN,0.567828,1.98778,129.29,63.6001,58.4573,20,36.6915,38.383
2011-03-21:SPY,UP,-0.23837,0.955758,129.74,83.3634,67.8348,95,70.6527,77.8292
2011-03-18:SPY,DN,-2.35402,2.77082,127.76,47.4134,39.2475,36,45.3706,40.206
2011-03-17:SPY,UP,-1.60843,2.38561,127.85,49.8622,40.3338,93,79.701,71.0116
2011-03-16:SPY,DN,-4.69069,2.75796,126.18,3.7334,9.26897,1,16.5792,8.94939
2011-03-15:SPY,DN,-3.03213,0.567828,128.56,10.8402,18.3422,8,27.1212,17.8211
2011-03-14:SPY,DN,-1.04999,-0.23837,130.05,26.8232,31.0123,13,39.7629,27.9251
2011-03-11:SPY,UP,-1.23047,-2.35402,130.84,44.0353,41.0305,84,74.4793,66.5032
2011-03-10:SPY,DN,-2.64479,-1.60843,129.94,11.7947,21.859,1,26.067,16.3087
2011-03-09:SPY,DN,0.899322,-4.69069,132.39,54.6355,53.316,26,38.1187,39.1449
2011-03-08:SPY,UP,1.26022,-3.03213,132.58,63.5918,57.6017,88,70.8971,72.1662
2011-03-07:SPY,DN,-1.29178,-1.04999,131.43,27.7473,37.248,9,18.037,21.4284
2011-03-04:SPY,DN,0.105796,-1.23047,132.47,50.0107,52.4196,9,25.8676,29.0958
2011-03-03:SPY,UP,1.93997,-2.64479,133.47,81.4179,70.9426,97,74.1647,80.7024
2011-03-02:SPY,UP,0.145016,0.899322,131.21,36.0012,37.8592,52,62.4934,50.7842
2011-03-01:SPY,DN,-0.682697,1.26022,130.93,24.5825,31.4089,2,31.5873,21.6654
2011-02-28:SPY,UP,-1.02579,-1.29178,133.15,83.9868,69.5908,81,82.692,77.7609
2011-02-25:SPY,UP,-1.43017,0.105796,132.33,71.08,56.5988,92,76.3018,74.9669
2011-02-24:SPY,DN,-2.18155,1.93997,130.93,7.28924,15.5144,32,9.40803,18.9742
2011-02-23:SPY,DN,-1.49613,0.145016,131.02,7.84548,16.1705,10,14.5374,13.5693
2011-02-22:SPY,DN,-1.19913,-0.682697,131.83,11.9485,21.6678,0,19.9857,13.8845
2011-02-18:SPY,UP,1.06679,-1.02579,134.53,93.0868,88.6087,52,79.7993,73.4693
2011-02-17:SPY,UP,1.45859,-1.43017,134.25,89.3297,85.5148,62,67.7252,71.7467
2011-02-16:SPY,UP,1.19453,-2.18155,133.85,82.5595,80.4606,83,53.9686,72.4764
2011-02-15:SPY,DN,0.3319,-1.49613,133.01,47.749,61.8004,15,19.7734,32.1913
2011-02-14:SPY,UP,1.10631,-1.19913,133.43,95.3057,90.6609,56,76.8996,74.5202
2011-02-11:SPY,UP,1.49447,1.06679,133.11,92.4357,87.7568,81,63.8418,77.5329
2011-02-10:SPY,UP,1.17755,1.45859,132.32,69.1647,74.9217,41,49.596,55.1726
2011-02-09:SPY,DN,1.36409,1.19453,132.27,65.839,73.7611,19,16.8271,36.5294
2011-02-08:SPY,UP,1.39972,0.3319,132.57,97.3325,90.5181,75,89.819,85.1124
2011-02-07:SPY,UP,2.55673,1.10631,131.97,94.8865,86.398,81,82.0195,83.1392
2011-02-04:SPY,UP,2.68556,1.49447,131.15,86.3057,77.4837,62,70.8562,70.1133
2011-02-03:SPY,UP,0.607739,1.17755,130.78,77.9629,71.9547,57,57.7363,62.2303
2011-02-02:SPY,DN,0.632374,1.36409,130.49,71.0515,67.8267,24,23.1318,38.3195
2011-02-01:SPY,UP,1.21545,1.39972,130.74,82.1579,74.0946,95,59.9395,76.3447
2011-01-31:SPY,UP,-0.325329,2.55673,128.68,49.879,47.3854,85,45.4809,59.2888
2011-01-28:SPY,DN,-0.506349,2.68556,127.72,13.3529,22.5892,0,14.6914,12.4269
2011-01-27:SPY,UP,1.49126,0.607739,129.99,96.4823,87.8682,58,96.097,80.6551
2011-01-26:SPY,UP,1.10721,0.632374,129.67,93.7318,83.345,69,92.7486,81.6979
2011-01-25:SPY,UP,-0.270229,1.21545,129.17,83.8918,72.7691,44,87.3018,68.0236
2011-01-24:SPY,UP,-0.154679,-0.325329,129.1,81.9032,71.0535,76,79.6645,75.5727
2011-01-21:SPY,UP,0,-0.506349,128.37,49.205,48.4937,56,70.9191,58.4709
2011-01-20:SPY,DN,-0.388863,1.49126,128.08,20.7698,35.0974,30,18.0623,27.7199
2011-01-19:SPY,DN,0.643491,1.10721,128.25,24.8467,39.0685,7,25.9117,23.9934
2011-01-18:SPY,UP,2.00032,-0.270229,129.52,93.1248,89.5057,52,74.4291,71.9783
2011-01-14:SPY,UP,1.69891,-0.154679,129.3,90.9773,87.6669,81,62.8293,77.1654
2011-01-12:SPY,UP,0.736446,-0.388863,128.58,94.086,88.6548,84,84.7279,85.7942
2011-01-11:SPY,UP,0.354387,0.643491,127.43,74.3457,69.4733,65,78.9329,71.1354
2011-01-10:SPY,DN,-0.0550964,2.00032,126.98,26.0541,45.385,33,12.6232,30.3361
2011-01-07:SPY,DN,1.10537,1.69891,127.14,39.1584,55.8271,26,20.8113,34.2128
2011-01-06:SPY,DN,1.32835,0.769291,127.39,64.5051,73.4243,26,30.8008,43.4084
2011-01-05:SPY,UP,1.36595,0.736446,127.64,95.3714,92.9586,75,59.2329,75.7305
2011-01-04:SPY,DN,0.913931,0.354387,126.98,87.4348,86.7583,36,24.2885,49.0156
2011-01-03:SPY,UP,1.11421,-0.0550964,127.05,96.1805,92.5186,86,68.0119,82.1768
2010-12-31:SPY,UP,0.119427,1.10537,125.75,46.3501,57.9617,44,54.3008,52.0875
2010-12-30:SPY,DN,-0.0477023,1.32835,125.72,36.8428,54.7458,32,20.0183,35.588
2010-12-29:SPY,UP,0.422681,1.36595,125.92,90.0136,82.9472,49,80.1302,70.6924
2010-12-28:SPY,UP,0.987159,0.913931,125.83,85.2116,79.8301,53,68.1902,67.0068
2010-12-27:SPY,UP,1.08608,1.11421,125.65,71.5137,73.3303,47,54.5279,58.286
2010-12-23:SPY,DN,0.6249,0.119427,125.6,67.308,71.6377,33,20.2942,41.6439
2010-12-22:SPY,UP,1.35375,-0.0477023,125.78,91.6692,84.5098,63,82.1128,76.5409
2010-12-21:SPY,UP,0.577525,0.422681,125.39,86.2959,79.0802,78,71.114,76.0647
2010-12-20:SPY,UP,0.032113,0.987159,124.6,60.4757,60.2778,58,58.2905,58.8561
2010-12-17:SPY,DN,-0.144602,1.08608,124.3,38.4602,48.577,23,24.9912,32.1894
2010-12-16:SPY,UP,0.856496,0.6249,124.82,74.3542,73.6447,77,41.5952,64.08
2010-12-15:SPY,DN,0.665152,1.35375,124.1,27.5308,49.6704,23,12.5419,28.4041
2010-12-14:SPY,UP,1.49801,0.577525,124.67,99.2819,95.5375,53,96.872,81.8032
2010-12-13:SPY,UP,1.46628,0.032113,124.56,99.0406,94.9359,51,93.9815,79.9725
2010-12-10:SPY,UP,1.29384,-0.144602,124.48,98.9071,94.5817,75,88.8122,86.1313
2010-12-09:SPY,UP,0.979112,0.856496,123.76,97.0757,90.6639,68,80.3911,79.685
2010-12-08:SPY,UP,1.87588,0.665152,123.28,93.3753,86.243,64,68.558,72.9337
2010-12-07:SPY,UP,3.66276,1.49801,122.83,83.7172,80.46,51,54.9715,62.1438
2010-12-06:SPY,DN,3.02115,1.46628,122.76,81.6347,79.5693,39,20.709,46.4261
2010-12-03:SPY,UP,3.44276,1.29384,122.89,92.6361,84.3283,58,86.6151,76.3145
2010-12-02:SPY,UP,1.96339,0.979112,122.56,91.1167,82.5634,87,77.773,82.4455
2010-12-01:SPY,UP,2.16125,1.87588,121.01,82.7646,73.0657,96,66.8103,78.6253
2010-11-30:SPY,DN,-1.41443,3.66276,118.49,26.8801,34.2441,18,34.5095,28.9179
2010-11-29:SPY,UP,-0.939396,3.02115,119.16,47.244,45.9946,61,67.2186,58.0711
2010-11-26:SPY,DN,-0.966989,3.44276,118.8,33.7628,38.4263,10,37.688,28.7047
2010-11-24:SPY,UP,1.67484,1.96339,120.2,67.1071,60.3549,89,68.5758,72.6436
2010-11-23:SPY,DN,0.24543,2.16125,118.45,14.061,24.4053,7,18.4473,16.6175
2010-11-22:SPY,DN,0.1333,-1.41443,120.19,70.9218,61.177,37,25.1282,41.1017
2010-11-19:SPY,UP,0.0748752,-0.939396,120.29,80.2467,64.925,58,91.1468,71.3573
2010-11-18:SPY,UP,-1.38112,-0.966989,119.96,74.7741,59.461,89,86.8176,78.4262
2010-11-17:SPY,UP,-3.17772,1.67484,118.22,6.43136,10.3935,52,82.5513,48.3149
2010-11-16:SPY,DN,-2.83694,0.24543,118.16,1.84653,7.82883,4,8.61033,6.81305
2010-11-15:SPY,DN,-2.00833,0.1333,120.03,7.81032,19.3154,37,14.9424,23.7526
2010-11-12:SPY,DN,-2.06144,0.0748752,120.2,9.15422,21.2007,9,23.6317,17.9441
2010-11-11:SPY,DN,-0.507116,-1.38112,121.64,33.7488,47.2344,28,33.3199,36.1848
2010-11-10:SPY,UP,1.79241,-3.17772,122.1,59.1176,63.9609,66,56.4712,62.144
2010-11-09:SPY,DN,1.78273,-2.83694,121.61,31.8218,51.8532,14,9.10418,24.9858
2010-11-08:SPY,DN,3.34093,-2.00833,122.49,79.4623,86.7457,37,11.1211,44.9556
2010-11-05:SPY,UP,3.57836,-2.06144,122.73,99.8459,98.8382,64,97.6977,86.8453
2010-11-04:SPY,UP,3.26014,-0.507116,122.26,99.7942,98.5797,93,95.516,95.6986
2010-11-03:SPY,UP,1.32624,1.79241,119.95,98.8285,94.759,66,91.4783,84.0791
2010-11-02:SPY,UP,0.640162,1.78273,119.48,97.759,91.7477,80,84.4994,85.4157
2010-11-01:SPY,UP,-0.143218,3.34093,118.53,71.0384,63.4487,53,73.7512,63.4
2010-10-29:SPY,UP,0.118293,3.57836,118.49,61.3318,59.5556,54,59.8211,57.7922
2010-10-28:SPY,UP,0.228562,3.26014,118.4,37.9272,51.8653,52,45.3089,49.7247
2010-10-27:SPY,DN,0.43268,1.32624,118.38,33.4517,50.47,36,14.386,33.6187
2010-10-26:SPY,UP,1.70479,0.640162,118.72,86.4064,75.1614,51,94.7156,73.6257
2010-10-25:SPY,UP,0.134976,-0.143218,118.7,85.7426,74.6755,60,90.1167,74.9307
2010-10-22:SPY,UP,0.552251,0.118293,118.35,75.1054,67.1874,57,82.503,68.8968
2010-10-21:SPY,UP,0.570407,0.228562,118.13,67.48,62.5467,58,71.5414,64.0294
2010-10-20:SPY,UP,-0.0424016,0.43268,117.87,60.293,57.8499,80,58.5609,65.4703
2010-10-19:SPY,DN,-0.239296,1.70479,116.73,22.9736,33.4577,8,23.8086,21.7554
2010-10-18:SPY,UP,1.62023,0.134976,118.54,90.4924,86.3514,75,64.1699,75.1738
2010-10-15:SPY,UP,0.995366,0.552251,117.7,70.1044,73.2841,59,50.0598,60.7813
2010-10-14:SPY,DN,1.35473,0.570407,117.46,56.9015,67.3254,31,17.617,38.6474
2010-10-13:SPY,UP,1.62889,-0.0424016,117.92,98.6557,94.1607,77,93.7289,88.2965
2010-10-12:SPY,UP,0.835919,-0.239296,117.01,95.0971,87.6891,60,88.9586,78.8826
2010-10-11:SPY,UP,2.54945,1.62023,116.65,89.7077,82.6046,57,82.1815,73.9287
2010-10-08:SPY,UP,1.68397,0.995366,116.54,87.6304,81.0066,71,74.2917,75.4328
2010-10-07:SPY,DN,1.5421,1.35473,115.89,69.358,70.2358,46,23.4475,46.5611
2010-10-06:SPY,DN,1.3628,1.62889,116.03,82.4791,76.4619,54,34.9765,55.1461
2010-10-05:SPY,UP,1.19473,0.835919,116.04,83.0401,76.786,90,68.8106,78.5322
2010-10-04:SPY,DN,-0.455063,2.54945,113.75,23.3046,34.2058,21,39.5943,31.6
2010-10-01:SPY,UP,-0.182895,1.68397,114.61,68.8195,63.2539,67,74.4768,68.2436
2010-09-30:SPY,DN,1.44889,1.5421,114.13,31.466,46.2787,41,24.7661,37.3483
2010-09-29:SPY,DN,0.925763,1.3628,114.47,54.6554,59.191,45,36.6695,46.9535
2010-09-28:SPY,UP,0.605369,1.19473,114.67,69.7808,66.4632,63,70.6037,66.689
2010-09-27:SPY,DN,0.0525348,-0.455063,114.27,58.218,59.8932,34,45.2884,46.3939
2010-09-24:SPY,UP,2.0713,-0.182895,114.82,78.9994,73.0031,90,79.5351,80.8461
2010-09-23:SPY,DN,-0.48651,1.44889,112.5,15.0258,29.7801,23,16.0623,22.9474
2010-09-22:SPY,DN,0.300672,0.925763,113.42,37.9441,51.6354,33,26.2323,36.9559
2010-09-21:SPY,DN,1.18065,0.605369,113.98,70.8193,73.5348,46,38.3841,52.6396
2010-09-20:SPY,UP,1.32186,0.0525348,114.21,86.1469,83.1962,89,71.5102,81.2355
2010-09-17:SPY,DN,0.905992,2.0713,112.49,27.3683,51.2905,33,19.2324,34.5076
2010-09-16:SPY,DN,1.9203,-0.48651,113.05,88.4905,87.2472,51,27.7055,55.3176
2010-09-15:SPY,UP,2.41826,0.300672,113.08,94.1209,89.4877,63,49.5242,67.3373
2010-09-14:SPY,DN,2.74535,1.18065,112.65,89.1929,86.0693,49,16.7395,50.6029
2010-09-13:SPY,UP,1.65028,1.32186,112.72,95.7238,89.2179,82,88.9878,86.7352
2010-09-10:SPY,UP,1.83612,0.905992,111.48,87.8329,81.0168,68,80.6259,76.5476
2010-09-09:SPY,UP,2.26812,1.9203,110.92,79.1416,75.3784,66,68.7682,70.0489
2010-09-08:SPY,UP,4.84284,2.41826,110.41,69.086,69.9613,73,54.9963,65.9859
2010-09-07:SPY,DN,4.11167,2.74535,109.64,51.3983,61.4172,24,19.4982,34.9718
2010-09-03:SPY,UP,3.77129,1.65028,110.89,95.9661,88.7318,86,92.3129,89.0149
2010-09-02:SPY,UP,4.02927,1.83612,109.47,92.0511,83.0089,78,85.5829,82.1973
2010-09-01:SPY,UP,2.3787,2.26812,108.46,87.8617,77.6191,96,74.3585,82.6592
2010-08-31:SPY,DN,-0.208472,4.84284,105.31,31.8493,34.259,55,58.0147,49.0912
2010-08-30:SPY,DN,-1.68969,4.11167,105.31,31.8493,34.259,17,38.3749,29.878
2010-08-27:SPY,UP,-0.623082,3.77129,106.86,73.6668,59.4456,91,72.1032,74.1829
2010-08-26:SPY,DN,-2.45643,4.02927,105.23,14.9519,16.3105,24,50.2324,30.181
2010-08-25:SPY,UP,-3.50669,2.3787,105.94,29.0671,23.5997,68,82.6182,58.0726
2010-08-24:SPY,DN,-3.70472,-0.208472,105.53,2.48774,7.72389,16,10.4491,11.391
2010-08-23:SPY,DN,-1.05302,-1.68969,107.12,9.09845,16.6906,36,17.8678,23.5195
2010-08-20:SPY,DN,-0.720155,-0.623082,107.53,13.8403,20.8521,39,27.7017,29.1846
2010-08-19:SPY,DN,-0.690417,-2.45643,107.88,17.7998,24.3001,9,38.2189,23.8397
2010-08-18:SPY,UP,0.448307,-3.50669,109.79,81.1365,60.9916,60,88.7764,69.9227
2010-08-17:SPY,UP,-2.48265,-3.70472,109.59,76.8177,56.3955,86,85.6021,75.9992
2010-08-16:SPY,DN,-4.18621,-1.05302,108.26,2.89876,8.70882,48,4.97068,20.5598
2010-08-13:SPY,DN,-3.63022,-0.720155,108.31,3.08358,8.95424,41,9.32033,19.7582
2010-08-12:SPY,DN,-3.73948,-0.690417,108.63,3.87396,10.1781,23,16.5704,16.5828
2010-08-11:SPY,DN,-3.24865,0.448307,109.3,5.2947,12.5775,5,27.1172,14.8983
2010-08-10:SPY,DN,0.142577,-2.48265,112.38,33.7157,45.3239,28,39.7756,37.6999
2010-08-09:SPY,UP,0.203973,-4.18621,112.99,71.9733,69.0661,67,74.5984,70.2215
2010-08-06:SPY,DN,1.92255,-3.63022,112.39,36.5832,52.8808,33,26.027,37.3026
2010-08-05:SPY,DN,2.32115,-3.73948,112.85,70.9042,72.1848,43,38.2014,51.1287
2010-08-04:SPY,UP,1.93089,-3.24865,112.97,80.7904,77.0782,73,71.7748,73.951
2010-08-03:SPY,DN,0.600628,0.142577,112.22,65.9573,68.0551,31,49.6496,49.5682
2010-08-02:SPY,UP,1.07565,0.203973,112.76,91.3512,83.9101,93,81.6528,86.1876
2010-07-30:SPY,DN,-0.1268,1.92255,110.27,23.0165,43.31,45,5.55953,31.2898
2010-07-29:SPY,DN,0.758268,2.32115,110.29,23.7708,43.9032,29,9.49925,27.4675
2010-07-28:SPY,DN,3.51172,1.93089,110.83,42.6314,58.269,22,14.712,31.6603
2010-07-27:SPY,DN,2.83001,0.600628,111.55,90.5047,82.1684,44,20.275,48.8145
2010-07-26:SPY,UP,3.97987,1.07565,111.56,91.216,82.4816,83,83.1814,82.8877
2010-07-23:SPY,UP,3.51584,-0.1268,110.41,83.9729,75.2471,81,72.5263,76.2578
2010-07-22:SPY,UP,-0.200584,0.758268,109.46,75.6949,67.9603,93,59.7885,73.5829
2010-07-21:SPY,DN,-2.35294,3.51172,107.07,30.6165,36.7131,15,25.0297,25.5809
2010-07-20:SPY,UP,-1.07605,2.83001,108.48,67.6004,59.5582,86,71.1676,72.2419
2010-07-19:SPY,UP,-0.684995,3.97987,107.29,33.9124,37.7709,71,58.3815,55.7175
2010-07-16:SPY,DN,-1.20415,3.51584,106.66,8.81538,23.1606,4,25.2192,17.4599
2010-07-15:SPY,UP,2.35162,-0.200584,109.68,98.1691,92.758,47,41.9208,60.5596
2010-07-14:SPY,DN,3.33616,-2.35294,109.65,98.0721,92.6109,43,13.1683,49.5931
2010-07-13:SPY,UP,6.60056,-1.07605,109.66,98.9463,93.0307,93,98.5299,94.8535
2010-07-12:SPY,UP,5.7045,-0.684995,108.03,96.1471,86.2662,49,97.2623,77.5095
2010-07-09:SPY,UP,5.06033,-1.20415,107.96,95.914,85.8737,79,95.1873,86.687
2010-07-08:SPY,UP,3.81709,2.35162,107.16,93.7553,81.9409,84,92.2506,86.0638
2010-07-07:SPY,UP,1.82324,3.33616,106.11,90.4411,76.1249,97,88.8482,87.3244
2010-07-06:SPY,UP,-4.33367,6.60056,102.87,47.2378,29.256,76,85.7114,63.6558
2010-07-02:SPY,DN,-5.25633,5.7045,102.2,0.950804,3.00669,25,8.50144,12.1694
2010-07-01:SPY,DN,-4.33811,5.06033,102.76,1.50117,3.79036,27,15.4656,15.4187
2010-06-30:SPY,DN,-5.50215,3.81709,103.22,1.96935,4.42144,19,26.1947,16.5387
2010-06-29:SPY,DN,-4.89185,1.82324,104.21,2.96417,5.80917,3,40.1062,16.3051
2010-06-28:SPY,DN,-3.48263,-4.33367,107.53,19.3759,19.4744,30,54.6065,34.6936
2010-06-25:SPY,UP,-3.45476,-5.25633,107.87,27.0426,23.2004,67,85.5295,58.5766
2010-06-24:SPY,DN,-4.20902,-4.33811,107.42,1.16188,7.60163,9,3.89473,6.83212
2010-06-23:SPY,DN,-2.43837,-5.50215,109.23,4.05423,16.6935,30,7.35021,18.0146
2010-06-22:SPY,DN,-2.16964,-4.89185,109.57,5.2914,19.6344,9,13.2106,13.9483
2010-06-21:SPY,DN,1.735,-3.48263,111.41,30.3612,53.879,31,21.9683,35.6157
2010-06-18:SPY,DN,1.86907,-3.45476,111.73,51.6335,67.5359,29,32.8603,43.1321
2010-06-17:SPY,UP,2.73935,-4.20902,112.14,93.6828,86.1985,53,65.1742,68.1243
2010-06-16:SPY,DN,5.57284,-2.43837,111.96,92.3076,84.9841,40,31.4876,52.1572
2010-06-15:SPY,UP,5.04596,-2.16964,112,94.5956,86.1066,95,60.9805,80.6957
2010-06-14:SPY,DN,3.81079,1.735,109.51,76.3514,69.2515,37,26.6101,44.2872
2010-06-11:SPY,UP,2.6774,1.86907,109.68,86.2959,73.2989,68,78.4126,73.2371
2010-06-10:SPY,UP,-1.40909,2.73935,109.15,82.8047,69.6069,97,68.0445,78.2171
2010-06-09:SPY,DN,-3.87927,5.57284,106.05,32.5573,34.047,29,38.5138,33.8536
2010-06-08:SPY,UP,-0.846275,5.04596,106.62,44.5167,39.7476,85,71.5949,65.4475
2010-06-07:SPY,DN,-3.54759,3.81079,105.49,12.7466,22.6259,16,20.1637,19.5965
2010-06-04:SPY,DN,-3.55724,2.6774,106.82,19.225,29.1186,1,28.8785,19.6657
2010-06-03:SPY,UP,3.30316,-1.40909,110.71,74.8806,66.1083,62,82.1103,70.0729
2010-06-02:SPY,UP,2.32795,-3.87927,110.33,70.7438,63.0516,97,74.177,78.0762
2010-06-01:SPY,DN,-0.167115,-0.846275,107.53,25.607,33.6612,9,22.8745,21.8452
2010-05-28:SPY,DN,0.229106,-3.54759,109.37,51.9331,51.6657,13,34.198,32.9546
2010-05-27:SPY,UP,2.99423,-3.55724,110.76,84.9029,70.7143,98,67.7227,78.8123
2010-05-26:SPY,DN,-4.10702,3.30316,107.17,16.2084,19.8047,22,36.6919,26.1655
2010-05-25:SPY,UP,-4.07473,2.32795,107.82,27.5617,25.0639,50,70.6552,48.573
2010-05-24:SPY,DN,-5.47609,-0.167115,107.71,22.9978,22.7495,12,45.3728,26.7074
2010-05-21:SPY,UP,-4.18825,0.229106,109.12,38.5739,30.9066,95,79.7108,68.5392
2010-05-20:SPY,DN,-7.28511,2.99423,107.54,1.01022,5.62778,0,16.5746,7.40078
2010-05-19:SPY,DN,-4.84461,-4.10702,111.76,5.51001,16.1465,23,27.126,22.0908
2010-05-18:SPY,DN,-2.96124,-4.07473,112.4,8.3203,19.9087,10,39.7917,23.2335
2010-05-17:SPY,UP,-1.90255,-5.47609,113.95,21.7593,31.9157,41,74.6453,49.187
2010-05-14:SPY,DN,2.36383,-4.18825,113.89,19.2344,30.8393,6,26.0956,20.9783
2010-05-13:SPY,DN,2.70055,-7.28511,115.99,44.1908,48.8658,9,38.3272,32.0644
2010-05-12:SPY,UP,0.539291,-4.84461,117.45,80.4976,67.0245,94,72.1416,77.722
2010-05-11:SPY,DN,-1.43805,-2.96124,115.83,64.1621,54.5238,26,50.1525,43.5588
2010-05-10:SPY,UP,-3.48151,-1.90255,116.16,70.1465,57.4831,99,82.8498,79.7776
2010-05-07:SPY,DN,-6.35468,2.36383,111.26,2.92989,8.11704,8,7.32314,7.8134
2010-05-06:SPY,DN,-6.55304,2.70055,112.94,4.77165,11.0495,0,13.086,8.04516
2010-05-05:SPY,DN,-2.14441,0.539291,116.82,17.4082,24.8999,17,21.5751,21.1583
2010-05-04:SPY,DN,-0.810263,-1.43805,117.52,22.872,29.3203,2,31.9327,21.0843
2010-05-03:SPY,UP,-0.824063,-3.48151,120.35,62.5707,56.2209,95,61.4178,70.8796
2010-04-30:SPY,DN,-2.46285,-6.35468,118.81,29.0771,34.3799,4,28.3291,22.2363
2010-04-29:SPY,UP,-0.13221,-6.55304,120.86,71.9014,61.6945,93,79.4,78.0315
2010-04-28:SPY,UP,-1.06083,-2.14441,119.38,40.0064,37.9779,83,70.552,63.8433
2010-04-27:SPY,DN,-1.98544,-0.810263,118.48,8.38766,17.1931,1,17.2173,11.8035
2010-04-26:SPY,DN,1.28537,-0.824063,121.35,52.5301,59.7895,21,24.6616,35.1504
2010-04-23:SPY,UP,2.05261,-2.46285,121.81,90.8443,81.3166,78,70.1726,76.4964
2010-04-22:SPY,UP,-0.222607,-0.13221,121.02,75.4992,68.2132,57,56.9236,60.7122
2010-04-21:SPY,DN,-0.43733,-1.06083,120.66,60.3625,59.6068,24,22.4981,35.3683
2010-04-20:SPY,UP,0.876241,-1.98544,120.88,74.409,66.997,86,56.1581,69.7184
2010-04-19:SPY,UP,0.05846,1.28537,119.81,41.0494,44.8106,64,41.5944,50.135
2010-04-16:SPY,DN,-0.158929,2.05261,119.36,18.788,31.9924,4,12.5421,16.1782
2010-04-15:SPY,UP,2.12175,-0.222607,121.29,98.7804,95.2403,43,96.8439,78.3614
2010-04-14:SPY,UP,2.39101,-0.43733,121.19,98.6292,94.8915,90,93.9294,92.9403
2010-04-13:SPY,UP,0.663642,0.876241,119.83,91.2665,84.7719,43,88.7218,72.1646
2010-04-12:SPY,UP,0.825194,0.05846,119.74,89.379,83.3137,48,80.2513,70.5217
2010-04-09:SPY,UP,1.48557,-0.158929,119.55,86.2399,80.7144,79,68.3755,76.03
2010-04-08:SPY,UP,1.51282,2.12175,118.77,65.0172,66.3826,61,54.7786,60.7204
2010-04-07:SPY,DN,0.817717,2.39101,118.36,41.1701,54.5456,18,20.6716,31.0724
2010-04-06:SPY,UP,1.46608,0.663642,119.04,94.7083,89.3201,54,84.1075,75.8092
2010-04-05:SPY,UP,1.86996,0.825194,118.76,92.7735,87.0545,83,74.2176,81.424
2010-04-01:SPY,UP,0.985855,1.48557,117.8,80.6377,74.8691,80,62.5717,72.4803
2010-03-31:SPY,DN,0.136939,1.51282,117,35.5157,47.322,23,31.7377,34.0199
2010-03-30:SPY,UP,-0.00851716,0.817717,117.4,85.088,74.5677,41,83.0526,66.2068
2010-03-29:SPY,UP,0.626126,1.46608,117.32,82.669,72.453,79,76.8011,76.0847
